Model,Fuel type ,Drive wheels - Traction - Drivetrain ,Maximum power - Output - Horsepower ,Maximum torque ,Fuel Tank Capacity ,Curb Weight ,Top Speed ,Length ,Width ,Height 
OPEL,Petrol,FWD,138,147,14.8,3168,125,175.83,72.44,58.35
OPEL,Petrol,FWD,177,169,14.8,3243,137,175.83,72.44,58.35
OPEL,Petrol,FWD,177,169,14.8,3243,137,175.83,72.44,58.35
OPEL,Petrol,FWD,177,169,14.8,3243,137,175.83,72.44,58.35
OPEL,Petrol,FWD,138,147,14.8,3168,125,175.83,72.44,58.35
OPEL,Petrol,FWD,276,295,14.8,3417,155,175.83,72.44,57.95
OPEL,Petrol,FWD,138,147,14.8,3168,125,175.83,72.44,58.35
OPEL,Petrol,FWD,168,191,14.8,3314,136,175.83,72.44,58.35
OPEL,Petrol,FWD,168,206,14.8,3314,143,175.83,72.44,58.35
OPEL,Petrol,FWD,138,147,14.8,3168,125,175.83,72.44,58.35
OPEL,Petrol,FWD,276,295,14.8,3417,155,175.83,72.44,57.95
OPEL,Diesel,FWD,129,221,14.8,3314,122,175.83,72.44,58.35
OPEL,Diesel,FWD,129,221,14.8,3314,122,175.83,72.44,58.35
OPEL,Diesel,FWD,163,258,14.8,3461,129,175.83,72.44,58.35
OPEL,Diesel,FWD,163,258,14.8,3417,131,175.83,72.44,58.35
OPEL,Diesel,FWD,163,258,14.8,3417,131,175.83,72.44,58.35
OPEL,Diesel,FWD,163,258,14.8,3417,131,175.83,72.44,58.35
OPEL,Diesel,FWD,163,258,14.8,3417,131,175.83,72.44,58.35
OPEL,Diesel,FWD,129,221,14.8,3314,122,175.83,72.44,58.35
OPEL,Diesel,FWD,191,295,14.8,3463,140,175.83,72.44,58.35
OPEL,Diesel,FWD,163,258,14.8,3461,129,175.83,72.44,58.35
OPEL,Diesel,FWD,129,221,14.8,3314,122,175.83,72.44,58.35
OPEL,Diesel,FWD,134,236,14.8,3314,123,175.83,72.44,58.35
OPEL,Diesel,FWD,134,236,14.8,3314,123,175.83,72.44,58.35
OPEL,Petrol,FWD,177,169,14.8,3314,137,184.96,71.42,60.43
OPEL,Petrol,FWD,138,147,14.8,3314,123,184.96,71.42,60.43
OPEL,Petrol,FWD,138,147,14.8,3168,124,184.96,71.42,60.43
OPEL,Petrol,FWD,177,169,14.8,3314,137,184.96,71.42,60.43
OPEL,Petrol,FWD,138,147,14.8,3314,123,184.96,71.42,60.43
OPEL,Petrol,FWD,138,147,14.8,3168,124,184.96,71.42,60.43
OPEL,Petrol,FWD,138,147,14.8,3168,124,184.96,71.42,60.43
OPEL,Petrol,FWD,138,147,14.8,3168,124,184.96,71.42,60.43
OPEL,Petrol,FWD,138,147,14.8,3168,124,184.96,71.42,60.43
OPEL,Petrol,FWD,138,147,14.8,3168,124,184.96,71.42,60.43
OPEL,Petrol,FWD,177,169,14.8,3314,137,184.96,71.42,60.43
OPEL,Diesel,FWD,158,258,14.8,3417,132,184.96,71.42,60.43
OPEL,Diesel,FWD,158,258,14.8,3417,132,184.96,71.42,60.43
OPEL,Diesel,FWD,158,258,14.8,3556,129,184.96,71.42,60.43
OPEL,Diesel,FWD,94,140,14.8,3243,108,184.96,71.42,60.43
OPEL,Diesel,FWD,109,191,14.8,3417,112,184.96,71.42,60.43
OPEL,Diesel,FWD,109,206,14.8,3417,114,184.96,71.42,60.43
OPEL,Diesel,FWD,163,258,14.8,3463,132,184.96,71.42,60.43
OPEL,Diesel,FWD,109,191,14.8,3417,112,184.96,71.42,60.43
OPEL,Diesel,FWD,163,258,14.8,3463,132,184.96,71.42,60.43
OPEL,Diesel,FWD,163,258,14.8,3556,129,184.96,71.42,60.43
OPEL,Diesel,FWD,94,140,14.8,3243,107,184.96,71.42,60.43
OPEL,Diesel,FWD,109,191,14.8,3417,112,184.96,71.42,60.43
OPEL,Diesel,FWD,129,221,14.8,3417,121,184.96,71.42,60.43
OPEL,Diesel,FWD,109,221,14.8,3417,116,184.96,71.42,60.43
OPEL,Diesel,FWD,109,221,14.8,3417,116,184.96,71.42,60.43
OPEL,Diesel,FWD,134,236,14.8,3417,124,184.96,71.42,60.43
OPEL,Diesel,FWD,134,236,14.8,3417,124,184.96,71.42,60.43
OPEL,Diesel,FWD,134,236,14.8,3417,124,184.96,71.42,60.43
OPEL,Diesel,FWD,163,258,14.8,3417,132,184.96,71.42,60.43
OPEL,Petrol,FWD,100,95,14.3,2998,110,168.82,71.34,63.58
OPEL,Petrol,FWD,100,95,14.3,3031,110,168.82,71.34,63.58
OPEL,Petrol,FWD,118,129,14.3,3104,117,168.82,71.34,63.58
OPEL,Petrol,FWD,118,129,14.3,3104,117,168.82,71.34,63.58
OPEL,Petrol,FWD,138,147,14.3,3104,122,168.82,71.34,63.58
OPEL,Petrol,FWD,118,129,14.3,3104,117,168.82,71.34,63.58
OPEL,Petrol,FWD,100,95,14.3,2998,110,168.82,71.34,63.58
OPEL,Diesel,FWD,100,191,14.3,3347,107,168.82,71.34,63.58
OPEL,Diesel,FWD,100,191,14.3,3347,107,168.82,71.34,63.58
OPEL,Diesel,FWD,94,132,14.3,3104,104,168.82,71.34,63.58
OPEL,Diesel,FWD,94,132,14.3,3137,104,168.82,71.34,63.58
OPEL,Diesel,FWD,109,206,14.3,3347,113,168.82,71.34,63.58
OPEL,Diesel,FWD,109,206,14.3,3347,113,168.82,71.34,63.58
OPEL,Diesel,FWD,109,206,14.3,3347,113,168.82,71.34,63.58
OPEL,Diesel,FWD,94,132,14.3,3104,104,168.82,71.34,63.58
OPEL,Diesel,FWD,109,206,14.3,3347,113,168.82,71.34,63.58
OPEL,Diesel,FWD,129,221,14.3,3347,122,168.82,71.34,63.58
OPEL,Diesel,FWD,109,206,14.3,3347,113,168.82,71.34,63.58
OPEL,Diesel,FWD,94,132,14.3,3137,104,168.82,71.34,63.58
OPEL,Diesel,FWD,134,236,14.3,3347,122,169.29,75.28,63.58
OPEL,Diesel,FWD,109,221,14.3,3347,113,169.29,75.28,63.58
OPEL,Diesel,FWD,109,221,14.3,3347,113,169.29,75.28,63.58
OPEL,Diesel,FWD,109,221,14.3,3347,115,169.29,75.28,63.58
OPEL,Diesel,FWD,109,221,14.3,3347,115,169.29,75.28,63.58
OPEL,Petrol,FWD,177,169,18.5,3660,137,193.23,73.07,59.25
OPEL,Petrol,FWD,177,196,18.5,3556,137,193.23,73.07,59.84
OPEL,Petrol,FWD,138,147,18.5,3578,124,193.23,73.07,59.84
OPEL,Petrol,FWD,138,147,18.5,3578,124,193.23,73.07,59.84
OPEL,Petrol,FWD,217,258,18.5,3821,145,193.23,73.07,59.84
OPEL,Petrol,FWD,138,129,18.5,3556,126,193.23,73.07,59.84
OPEL,Petrol,FWD,138,129,18.5,3556,126,193.23,73.07,59.84
OPEL,Petrol,FWD,178,169,18.5,3660,137,193.23,73.07,59.25
OPEL,Petrol,FWD,138,129,18.5,3556,126,193.23,73.07,59.84
OPEL,Petrol,FWD,178,169,18.5,3660,137,193.23,73.07,59.84
OPEL,Petrol,FWD,217,258,18.5,3821,145,193.23,73.07,59.84
OPEL,Petrol,FWD,178,169,18.5,3660,137,193.23,73.07,59.84
OPEL,Petrol,FWD,138,147,18.5,3578,124,193.23,73.07,59.84
OPEL,Petrol,FWD,138,147,18.5,3578,124,193.23,73.07,59.84
OPEL,Diesel,FWD,158,280,18.5,3843,134,193.23,73.07,59.84
OPEL,Diesel,FWD,129,236,18.5,3821,124,193.23,73.07,59.84
OPEL,Diesel,FWD,191,295,18.5,3821,140,193.23,73.07,59.84
OPEL,Diesel,FWD,191,295,18.5,3821,140,193.23,73.07,59.84
OPEL,Diesel,FWD,129,236,18.5,3821,124,193.23,73.07,59.84
OPEL,Diesel,FWD,158,280,18.5,3843,134,193.23,73.07,59.45
OPEL,Diesel,FWD,158,280,18.5,3843,134,193.23,73.07,59.84
OPEL,Diesel,FWD,158,258,18.5,3843,131,193.23,73.07,59.84
OPEL,Diesel,FWD,129,221,18.5,3821,124,193.23,73.07,59.25
OPEL,Diesel,FWD,158,258,18.5,3821,134,193.23,73.07,59.25
OPEL,Diesel,FWD,158,258,18.5,3843,131,193.23,73.07,59.25
OPEL,Diesel,FWD,129,221,18.5,3814,124,193.23,73.07,59.25
OPEL,Diesel,FWD,158,258,18.5,3821,132,193.23,73.07,59.25
OPEL,Diesel,FWD,158,258,18.5,3843,131,193.23,73.07,59.25
OPEL,Diesel,FWD,129,221,18.5,3821,123,193.23,73.07,59.84
OPEL,Diesel,FWD,158,258,18.5,3843,131,193.23,73.07,59.84
OPEL,Diesel,FWD,158,258,18.5,3843,131,193.23,73.07,59.84
OPEL,Diesel,FWD,129,221,18.5,3821,123,193.23,73.07,59.84
OPEL,Diesel,FWD,191,295,18.5,3821,140,193.23,73.07,59.84
OPEL,Diesel,FWD,158,280,18.5,3843,134,193.23,73.07,59.45
OPEL,Diesel,FWD,129,236,18.5,3821,124,193.23,73.07,59.84
OPEL,Diesel,FWD,191,295,18.5,3821,140,193.23,73.07,59.84
OPEL,Diesel,FWD,158,280,18.5,3843,134,193.23,73.07,59.84
OPEL,Diesel,FWD,158,280,18.5,3843,134,193.23,73.07,59.84
OPEL,Diesel,FWD,129,236,18.5,3821,124,193.23,73.07,59.84
OPEL,Petrol or LPG,FWD,138,162,14.8,3314,126,173.98,71.42,59.45
OPEL,Petrol,FWD,138,147,14.8,3104,126,173.98,71.42,59.45
OPEL,Petrol,FWD,100,95,14.8,3027,111,173.98,71.42,59.45
OPEL,Petrol,FWD,138,147,14.8,3071,126,173.98,71.42,59.45
OPEL,Petrol,FWD,138,147,14.8,3071,126,173.98,71.42,59.45
OPEL,Petrol,FWD,138,147,14.8,3071,126,173.98,71.42,59.45
OPEL,Petrol,FWD,177,169,14.8,3285,137,173.98,71.42,59.45
OPEL,Petrol,FWD,138,147,14.8,3203,124,173.98,71.42,59.45
OPEL,Petrol,FWD,138,147,14.8,3203,124,173.98,71.42,59.45
OPEL,Petrol,FWD,138,147,14.8,3071,126,173.98,71.42,59.45
OPEL,Diesel,FWD,109,191,14.8,3314,112,173.98,71.42,59.45
OPEL,Diesel,FWD,109,191,14.8,3314,112,173.98,71.42,59.45
OPEL,Diesel,FWD,123,206,14.8,3314,121,173.98,71.42,59.45
OPEL,Diesel,FWD,123,206,14.8,3314,121,173.98,71.42,59.45
OPEL,Diesel,FWD,123,206,14.8,3314,121,173.98,71.42,59.45
OPEL,Diesel,FWD,109,191,14.8,3314,112,173.98,71.42,59.45
OPEL,Diesel,FWD,158,258,14.8,3347,134,173.98,71.42,59.45
OPEL,Diesel,FWD,158,258,14.8,3505,130,173.98,71.42,59.45
OPEL,Diesel,FWD,158,258,14.8,3347,134,173.98,71.42,59.45
OPEL,Diesel,FWD,129,221,14.8,3314,123,173.98,71.42,59.45
OPEL,Diesel,FWD,129,221,14.8,3314,125,173.98,71.42,59.45
OPEL,Diesel,FWD,94,140,14.8,3104,109,173.98,71.42,59.45
OPEL,Diesel,FWD,94,140,14.8,3104,109,173.98,71.42,59.45
OPEL,Diesel,FWD,129,221,14.8,3314,123,173.98,71.42,59.45
OPEL,Diesel,FWD,129,221,14.8,3314,123,173.98,71.42,59.45
OPEL,Diesel,FWD,163,258,14.8,3314,134,173.98,71.42,59.45
OPEL,Diesel,FWD,163,258,14.8,3314,134,173.98,71.42,59.45
OPEL,Diesel,FWD,163,258,14.8,3314,134,173.98,71.42,59.45
OPEL,Diesel,FWD,163,258,14.8,3505,130,173.98,71.42,59.45
OPEL,Diesel,FWD,109,206,14.8,3314,116,173.98,71.42,59.45
OPEL,Diesel,FWD,191,295,14.8,3463,140,173.98,71.42,59.45
OPEL,Diesel,FWD,109,221,14.8,3314,114,173.98,71.42,59.45
OPEL,Diesel,FWD,109,221,14.8,3314,114,173.98,71.42,59.45
OPEL,Diesel,FWD,134,236,14.8,3314,124,173.98,71.42,59.45
OPEL,Diesel,FWD,134,236,14.8,3314,124,173.98,71.42,59.45
OPEL,Diesel,FWD,134,236,14.8,3314,124,173.98,71.42,59.45
OPEL,Petrol,FWD,177,169,18.5,3461,140,190.16,73.07,58.39
OPEL,Petrol,FWD,217,258,18.5,3649,149,190.16,73.07,58.39
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Petrol,FWD,177,196,18.5,3463,140,190.16,73.07,58.98
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Diesel,FWD,109,191,18.5,3556,118,190.16,73.07,58.98
OPEL,Diesel,FWD,109,191,18.5,3556,118,190.16,73.07,58.98
OPEL,Diesel,FWD,129,236,18.5,3556,127,190.16,73.07,58.98
OPEL,Diesel,FWD,158,280,18.5,3578,137,190.16,73.07,58.98
OPEL,Diesel,FWD,129,236,18.5,3578,127,190.16,73.07,58.98
OPEL,Diesel,FWD,158,280,18.5,3578,137,190.16,73.07,58.98
OPEL,Diesel,FWD,191,295,18.5,3624,143,190.16,73.07,58.98
OPEL,Diesel,FWD,129,236,18.5,3556,127,190.16,73.07,58.98
OPEL,Diesel,FWD,158,280,18.5,3578,137,190.16,73.07,58.58
OPEL,Diesel,FWD,191,295,18.5,3624,143,190.16,73.07,58.98
OPEL,Diesel,FWD,158,258,18.5,3556,137,190.16,73.07,58.98
OPEL,Diesel,FWD,158,258,18.5,3556,137,190.16,73.07,58.98
OPEL,Diesel,FWD,109,191,18.5,3556,118,190.16,73.07,58.98
OPEL,Diesel,FWD,109,191,18.5,3556,118,190.16,73.07,58.98
OPEL,Diesel,FWD,129,236,18.5,3556,127,190.16,73.07,58.98
OPEL,Diesel,FWD,158,280,18.5,3578,137,190.16,73.07,58.98
OPEL,Diesel,FWD,129,236,18.5,3578,127,190.16,73.07,58.98
OPEL,Diesel,FWD,158,280,18.5,3578,137,190.16,73.07,58.98
OPEL,Diesel,FWD,191,295,18.5,3668,143,190.16,73.07,58.98
OPEL,Diesel,FWD,129,236,18.5,3556,127,190.16,73.07,58.98
OPEL,Diesel,FWD,158,280,18.5,3578,137,190.16,73.07,58.58
OPEL,Diesel,FWD,191,295,18.5,3668,143,190.16,73.07,58.98
OPEL,Petrol,FWD,177,169,18.5,3461,140,190.16,73.07,58.98
OPEL,Petrol,FWD,217,258,18.5,3649,149,190.16,73.07,58.98
OPEL,Petrol,FWD,217,258,18.5,3556,150,190.16,73.07,58.98
OPEL,Petrol,FWD,217,258,18.5,3556,150,190.16,73.07,58.98
OPEL,Petrol,FWD,177,169,18.5,3461,140,190.16,73.07,58.39
OPEL,Petrol,FWD,217,258,18.5,3649,149,190.16,73.07,58.39
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Petrol,FWD,177,196,18.5,3417,140,190.16,73.07,58.98
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Petrol,FWD,138,147,18.5,3336,127,190.16,73.07,58.98
OPEL,Diesel,FWD,109,191,18.5,3556,118,190.16,73.07,58.98
OPEL,Diesel,FWD,129,221,18.5,3556,127,190.16,73.07,58.98
OPEL,Diesel,FWD,129,221,18.5,3649,127,190.16,73.07,58.98
OPEL,Diesel,FWD,158,258,18.5,3649,134,190.16,73.07,58.98
OPEL,Diesel,FWD,158,258,18.5,3556,135,190.16,73.07,58.98
OPEL,Diesel,FWD,109,191,18.5,3556,118,190.16,73.07,58.98
OPEL,Diesel,FWD,109,191,18.5,3556,118,190.16,73.07,58.98
OPEL,Diesel,FWD,129,236,18.5,3556,127,190.16,73.07,58.98
OPEL,Diesel,FWD,158,280,18.5,3578,137,190.16,73.07,58.58
OPEL,Diesel,FWD,129,236,18.5,3578,127,190.16,73.07,58.98
OPEL,Diesel,FWD,158,280,18.5,3578,137,190.16,73.07,58.58
OPEL,Diesel,FWD,191,295,18.5,3624,143,190.16,73.07,58.98
OPEL,Diesel,FWD,158,280,18.5,3578,137,190.16,73.07,58.58
OPEL,Diesel,FWD,191,295,18.5,3624,143,190.16,73.07,58.98
OPEL,Diesel,FWD,129,236,18.5,3556,127,190.16,73.07,58.98
OPEL,Diesel,FWD,158,258,18.5,3556,137,190.16,73.07,58.98
OPEL,Diesel,FWD,158,258,18.5,3556,137,190.16,73.07,58.98
OPEL,Diesel,FWD,109,191,18.5,3556,118,190.16,73.07,58.98
OPEL,Diesel,FWD,109,191,18.5,3556,118,190.16,73.07,58.98
OPEL,Diesel,FWD,129,236,18.5,3556,127,190.16,73.07,58.98
OPEL,Diesel,FWD,158,280,18.5,3578,137,190.16,73.07,58.98
OPEL,Diesel,FWD,129,236,18.5,3578,127,190.16,73.07,58.98
OPEL,Diesel,FWD,158,280,18.5,3578,137,190.16,73.07,58.58
OPEL,Diesel,FWD,191,295,18.5,3668,143,190.16,73.07,58.98
OPEL,Diesel,FWD,158,280,18.5,3578,137,190.16,73.07,58.58
OPEL,Diesel,FWD,191,295,18.5,3668,143,190.16,73.07,58.98
OPEL,Petrol,FWD,59,64,11.9,2524,93,157.44,68.46,58.58
OPEL,Petrol,FWD,79,81,11.9,2557,104,157.44,68.46,58.58
OPEL,Petrol,FWD,89,92,11.9,2564,108,157.44,68.46,58.58
OPEL,Petrol,FWD,100,95,11.9,2624,112,157.44,68.39,58.58
OPEL,Petrol,FWD,100,95,11.9,2624,112,157.44,68.39,58.58
OPEL,Petrol,FWD,85,84,11.9,2535,107,157.44,67.44,58.58
OPEL,Petrol,FWD,85,84,11.9,2601,107,157.44,68.39,58.58
OPEL,Petrol,FWD,100,95,11.9,2557,112,157.44,67.44,58.58
OPEL,Diesel,FWD,89,147,11.9,2789,107,157.44,68.46,58.58
OPEL,Diesel,FWD,123,206,11.9,2597,121,157.48,67.32,58.66
OPEL,Diesel,FWD,74,125,11.9,2723,101,157.44,68.46,58.58
OPEL,Diesel,FWD,94,154,11.9,2833,108,157.44,68.39,58.58
OPEL,Diesel,FWD,94,154,11.9,2833,108,157.44,68.39,58.58
OPEL,Diesel,FWD,74,140,11.9,2767,101,157.44,68.39,58.58
OPEL,Diesel,FWD,129,221,11.9,2862,124,157.44,67.44,58.58
OPEL,Diesel,FWD,74,140,11.9,2701,101,157.44,67.44,58.58
OPEL,Diesel,FWD,94,154,11.9,2767,108,157.44,67.44,58.58
OPEL,Petrol,FWD,104,110,13.7,3075,116,176.22,69.25,55.55
OPEL,Petrol,FWD,178,169,13.7,3318,139,176.38,72.05,55.51
OPEL,Petrol,FWD,113,114,13.7,3075,116,176.38,72.05,55.51
OPEL,Petrol,FWD,197,193,13.7,3318,147,176.22,69.25,55.67
OPEL,Petrol,FWD,168,184,13.7,3318,139,176.22,69.25,55.67
OPEL,Petrol,FWD,138,129,13.7,3086,130,176.22,69.25,55.67
OPEL,Petrol,FWD,197,193,13.7,3318,147,176.22,69.25,55.55
OPEL,Petrol,FWD,138,129,13.7,3086,130,176.22,69.25,55.55
OPEL,Diesel,FWD,148,236,13.7,3336,132,176.22,69.25,55.67
OPEL,Petrol,FWD,89,92,11.9,2293,108,157.48,67.32,58.66
OPEL,Petrol,FWD,79,81,11.9,2271,104,157.48,67.32,58.66
OPEL,Petrol,FWD,59,64,11.9,2205,93,157.48,67.32,58.66
OPEL,Petrol,FWD,189,169,11.9,2652,140,159.06,67.32,58.66
OPEL,Diesel,FWD,123,206,11.9,2597,121,157.48,67.32,58.66
OPEL,Diesel,FWD,89,147,11.9,2502,107,157.48,67.32,58.66
OPEL,Diesel,FWD,74,125,11.9,2436,101,157.48,67.32,58.66
OPEL,Petrol,FWD,104,110,15.3,3318,109,175.87,70.91,64.37
OPEL,Petrol,FWD,238,236,15.3,3671,144,177.28,70.91,63.98
OPEL,Petrol,FWD,148,158,15.3,3461,124,175.87,70.91,64.37
OPEL,Petrol,FWD,197,193,15.3,3549,140,175.87,70.91,64.37
OPEL,Petrol,FWD,138,129,15.3,3314,122,175.87,70.91,64.37
OPEL,Petrol,FWD,114,114,15.3,3351,115,175.87,70.91,64.37
OPEL,Petrol,FWD,138,129,15.3,3314,122,176.22,70.91,64.37
OPEL,Petrol,FWD,238,236,15.3,3671,144,177.28,70.91,63.98
OPEL,Petrol,FWD,138,129,15.3,3314,122,176.22,70.91,64.37
OPEL,Petrol,FWD,138,129,15.3,3314,122,176.22,70.91,64.37
OPEL,Diesel,FWD,109,191,15.3,3556,112,176.22,70.91,64.37
OPEL,Diesel,FWD,109,191,15.3,3556,112,176.22,70.91,64.37
OPEL,Diesel,FWD,100,191,15.3,3556,108,175.87,70.91,64.37
OPEL,Diesel,FWD,118,206,15.3,3556,116,175.87,70.91,64.37
OPEL,Diesel,FWD,148,236,15.3,3556,126,175.87,70.91,64.37
OPEL,Diesel,FWD,123,206,15.3,3556,117,175.87,70.91,64.37
OPEL,Diesel,FWD,109,191,15.3,3556,111,175.87,70.91,64.37
OPEL,Diesel,FWD,109,191,15.3,3556,111,175.87,70.91,64.37
OPEL,Diesel,FWD,123,206,15.3,3556,117,175.87,70.91,64.37
OPEL,Diesel,FWD,123,206,15.3,3556,117,175.87,70.91,64.37
OPEL,Diesel,FWD,109,191,15.3,3560,111,175.87,70.91,64.37
OPEL,Diesel,FWD,123,206,15.3,3556,112,175.87,70.91,64.37
OPEL,Diesel,FWD,109,191,15.3,3556,112,176.22,70.91,64.37
OPEL,Diesel,FWD,118,206,15.3,3622,113,176.22,70.91,64.37
OPEL,Diesel,FWD,118,206,15.3,3622,113,176.22,70.91,64.37
OPEL,Diesel,FWD,148,236,15.3,3556,127,176.22,70.91,64.37
OPEL,Diesel,FWD,148,236,15.3,3556,127,176.22,70.91,64.37
OPEL,Diesel,FWD,118,206,15.3,3556,116,176.22,70.91,64.37
OPEL,Diesel,FWD,148,236,15.3,3556,127,176.22,70.91,64.37
OPEL,Diesel,FWD,118,206,15.3,3556,116,176.22,70.91,64.37
OPEL,Diesel,FWD,118,206,15.3,3556,116,176.22,70.91,64.37
OPEL,Diesel,FWD,118,206,15.3,3622,113,176.22,70.91,64.37
OPEL,Diesel,FWD,148,236,15.3,3622,123,176.22,70.91,64.37
OPEL,Diesel,FWD,109,191,15.3,3556,112,176.22,70.91,64.37
OPEL,Diesel,FWD,123,206,15.3,3556,112,175.87,70.91,64.37
OPEL,Petrol,FWD,238,236,13.7,3071,152,168.9,69.02,55.31
OPEL,Petrol,FWD,104,110,13.7,2524,116,168.9,68.9,56.69
OPEL,Petrol,FWD,123,125,13.7,2668,124,168.9,68.9,56.69
OPEL,Petrol,FWD,138,129,13.7,2668,131,168.9,68.9,56.69
OPEL,Petrol,FWD,168,184,13.7,2789,137,168.9,68.9,56.69
OPEL,Petrol,FWD,237,236,13.7,2851,152,168.9,68.9,55.12
OPEL,Petrol,FWD,89,92,13.7,2447,112,168.9,68.9,56.69
OPEL,Petrol,FWD,89,92,13.7,2447,112,168.9,70.87,56.69
OPEL,Petrol,FWD,114,114,13.7,2745,120,168.9,69.02,56.5
OPEL,Petrol,FWD,114,114,13.7,2745,120,168.9,69.02,56.5
OPEL,Petrol,FWD,114,114,13.7,2745,121,168.9,69.02,56.5
OPEL,Petrol,FWD,113,114,13.7,2524,120,168.9,70.87,56.69
OPEL,Petrol,FWD,138,129,13.7,2668,131,168.9,70.87,56.69
OPEL,Petrol,FWD,178,169,13.7,2789,139,168.9,70.87,56.69
OPEL,Petrol,FWD,237,236,13.7,2851,152,168.9,70.87,55.12
OPEL,Petrol,FWD,114,114,13.7,2745,121,168.9,69.02,56.5
OPEL,Petrol,FWD,114,114,13.7,2745,120,168.9,69.02,56.5
OPEL,Petrol,FWD,114,114,13.7,2745,120,168.9,69.02,56.5
OPEL,Petrol,FWD,89,92,13.7,2668,112,168.9,69.02,56.5
OPEL,Petrol,FWD,138,129,13.7,2789,131,168.9,69.02,56.5
OPEL,Petrol,FWD,89,92,13.7,2668,112,168.9,69.02,56.5
OPEL,Diesel,FWD,118,206,13.7,2877,120,168.9,68.9,56.69
OPEL,Diesel,FWD,99,177,13.7,2679,113,168.9,68.9,56.69
OPEL,Diesel,FWD,89,147,13.7,2712,108,168.9,68.9,56.69
OPEL,Diesel,FWD,99,191,13.7,2855,113,168.9,68.9,56.69
OPEL,Diesel,FWD,148,236,13.7,2877,131,168.9,68.9,56.69
OPEL,Diesel,FWD,148,236,13.7,2877,131,168.9,70.87,56.69
OPEL,Diesel,FWD,89,147,13.7,2712,108,168.9,70.87,56.69
OPEL,Diesel,FWD,99,177,13.7,2679,113,168.9,70.87,56.69
OPEL,Diesel,FWD,118,206,13.7,2877,122,168.9,70.87,56.69
OPEL,Diesel,FWD,118,206,13.7,3075,122,168.9,69.02,56.5
OPEL,Diesel,FWD,123,206,13.7,2899,116,168.9,69.02,56.5
OPEL,Diesel,FWD,148,236,13.7,3097,131,168.9,69.02,56.5
OPEL,Diesel,FWD,118,206,13.7,3075,122,168.9,69.02,56.5
OPEL,Diesel,FWD,109,191,13.7,2899,117,168.9,69.02,56.5
OPEL,Diesel,FWD,89,147,13.7,2888,108,168.9,69.02,56.5
OPEL,Diesel,FWD,89,147,13.7,2888,108,168.9,69.02,56.5
OPEL,Diesel,FWD,109,191,13.7,2899,117,168.9,69.02,56.5
OPEL,Petrol,FWD,89,92,11.9,2723,112,154.37,66.34,53.7
OPEL,Petrol,FWD,123,121,11.9,2789,127,154.37,66.34,53.7
OPEL,Petrol,FWD,89,92,11.9,2723,111,154.37,66.34,53.7
OPEL,Petrol,FWD,89,92,11.9,2723,112,154.37,66.34,53.7
OPEL,Petrol,FWD,123,121,11.9,2789,127,154.37,66.34,53.7
OPEL,Petrol,FWD,89,92,11.9,2723,111,154.37,66.34,53.7
OPEL,Petrol,FWD,89,92,11.9,2723,112,154.37,66.34,53.7
OPEL,Petrol,FWD,123,121,11.9,2789,127,154.37,66.34,53.7
OPEL,Petrol,FWD,89,92,11.9,2723,111,154.37,66.34,53.7
OPEL,Petrol,FWD,89,92,11.9,2723,112,154.37,66.34,53.7
OPEL,Petrol,FWD,89,92,11.9,2723,111,154.37,66.34,53.7
OPEL,Petrol,FWD,89,92,11.9,2723,112,154.37,66.34,53.7
OPEL,Petrol,FWD,89,92,11.9,2723,112,154.37,66.34,53.7
OPEL,Petrol,FWD,123,121,11.9,2789,127,154.37,66.34,53.7
OPEL,Diesel,FWD,68,125,11.9,2818,104,154.37,66.34,53.7
OPEL,Diesel,FWD,68,125,11.9,2818,104,154.37,66.34,53.7
OPEL,Diesel,FWD,68,125,11.9,2818,104,154.37,66.34,53.7
OPEL,Diesel,FWD,68,125,11.9,2818,104,154.37,66.34,53.7
OPEL,Diesel,FWD,68,125,11.9,2818,104,154.37,66.34,53.7
OPEL,Petrol,FWD,104,110,13.7,2899,115,177.76,70.63,59.06
OPEL,Petrol,FWD,123,125,13.7,2976,117,177.76,70.63,58.46
OPEL,Petrol,FWD,104,110,13.7,2899,115,177.76,70.63,59.06
OPEL,Petrol,FWD,104,110,13.7,2899,115,177.76,70.63,59.06
OPEL,Petrol,FWD,197,193,13.7,3142,143,177.76,70.63,58.46
OPEL,Petrol,FWD,123,125,13.7,2921,123,177.76,70.63,58.46
OPEL,Petrol,FWD,138,129,13.7,2921,129,177.76,70.63,58.46
