AUDI,Petrol,123,147,11.9,2601,127,156.42,68.74,55.98,0.664826422
AUDI,Diesel,114,184,11.9,2811,124,156.42,68.74,55.98,0.403561702
AUDI,Diesel,114,184,11.9,2756,124,156.42,68.74,55.98,0.753215733
AUDI,Diesel,114,184,11.9,2756,124,156.42,68.74,55.98,0.574215656
AUDI,Diesel,89,169,11.9,2690,113,156.42,68.74,55.98,0.203422819
AUDI,Diesel,89,169,11.9,2690,113,156.42,68.74,55.98,0.07903718
AUDI,Diesel,89,169,11.9,2635,113,156.42,68.74,55.98,0.930542898
AUDI,Diesel,89,169,11.9,2635,113,156.42,68.74,55.98,0.509216583
AUDI,Diesel,114,184,11.9,2811,124,156.42,68.74,55.98,0.418780059
AUDI,Petrol,123,147,11.9,2546,127,156.42,68.5,55.75,0.510738216
AUDI,Petrol,148,184,11.9,2657,134,156.42,68.5,55.75,0.184121082
AUDI,Petrol,148,184,11.9,2657,134,156.42,68.5,55.75,0.954269546
AUDI,Petrol,148,184,11.9,2635,134,156.42,68.5,55.75,0.867780962
AUDI,Petrol,148,184,11.9,2635,134,156.42,68.5,55.75,0.886189231
AUDI,Petrol,123,147,11.9,2624,127,156.42,68.5,55.75,0.942462818
AUDI,Petrol,123,147,11.9,2624,127,156.42,68.5,55.75,0.393979486
AUDI,Petrol,123,147,11.9,2546,127,156.42,68.5,55.75,0.342921221
AUDI,Petrol,123,147,11.9,2601,127,156.42,68.74,55.98,0.150534424
AUDI,Petrol,228,272,11.9,3064,155,156.5,68.5,55.79,0.77112708
AUDI,Diesel,114,184,11.9,2756,124,156.42,68.5,55.75,0.837188504
AUDI,Diesel,114,184,11.9,2701,124,156.42,68.5,55.75,0.559575848
AUDI,Diesel,114,184,11.9,2701,124,156.42,68.5,55.75,0.798272588
AUDI,Diesel,89,169,11.9,2635,113,156.42,68.5,55.75,0.047388132
AUDI,Diesel,89,169,11.9,2635,113,156.42,68.5,55.75,0.476459931
AUDI,Diesel,89,169,11.9,2568,113,156.42,68.5,55.75,0.029774303
AUDI,Diesel,89,169,11.9,2568,113,156.42,68.5,55.75,0.82081118
AUDI,Diesel,114,184,11.9,2756,124,156.42,68.5,55.75,0.674000036
AUDI,Petrol,227,272,13.2,2943,155,164.45,72.13,53.27,0.020542078
AUDI,Petrol,306,280,14.5,3175,155,165,72.13,52.87,0.117715118
AUDI,Petrol,395,354,14.5,3340,155,165,72.13,52.91,0.033260759
AUDI,Petrol,177,184,13.2,2877,150,164.45,72.13,53.27,0.573320126
AUDI,Diesel,181,280,13.2,2954,150,164.45,72.13,53.27,0.646155975
AUDI,Diesel,181,280,14.5,3197,145,164.45,72.13,53.27,0.96865202
AUDI,Petrol,177,184,13.2,3318,150,174.06,70.59,55.47,0.217197061
AUDI,Petrol,138,184,13.2,3175,135,174.06,70.59,55.47,0.523516329
AUDI,Petrol,138,184,13.2,3175,135,174.06,70.59,55.47,0.087426511
AUDI,Petrol,177,184,13.2,3318,150,174.06,70.59,55.47,0.718773839
AUDI,Petrol,177,184,13.2,3318,150,174.06,70.59,55.47,0.325185056
AUDI,Petrol,296,280,14.5,3737,155,174.06,70.59,54.72,0.022360803
AUDI,Diesel,148,250,13.2,3384,139,174.06,70.59,55.47,0.741861805
AUDI,Diesel,148,250,13.2,3384,139,174.06,70.59,55.47,0.402591495
AUDI,Diesel,148,250,13.2,3384,139,174.06,70.59,55.47,0.914719855
AUDI,Petrol,306,324,21.7,4310,155,207.28,76.73,57.91,0.301939934
AUDI,Petrol,429,442,21.7,4519,155,207.28,76.73,57.91,0.602288487
AUDI,Petrol,493,460,21.7,4740,155,207.28,76.73,57.91,0.653337787
AUDI,Diesel,254,427,21.7,4431,155,207.28,76.73,57.91,0.464084192
AUDI,Diesel,380,626,21.7,4784,155,207.28,76.73,57.91,0.340901487
AUDI,Diesel,258,427,21.7,4431,155,207.28,76.73,57.91,0.312150491
AUDI,Petrol,306,324,21.7,4200,155,202.17,76.73,57.48,0.617615541
AUDI,Petrol,429,442,21.7,4398,155,202.17,76.73,57.48,0.033883273
AUDI,Petrol,512,479,21.7,4553,155,202.64,76.73,57.4,0.431544975
AUDI,Petrol,597,516,21.7,4553,155,202.64,76.73,57.4,0.643433899
AUDI,Diesel,254,427,21.7,4310,155,202.17,76.73,57.48,0.608898269
AUDI,Diesel,380,626,21.7,4663,155,202.17,76.73,57.48,0.640894348
AUDI,Diesel,258,427,21.7,4310,155,202.17,76.73,57.48,0.810110543
AUDI,Petrol,138,184,13.2,2921,135,175.43,70.71,55.75,0.803097843
AUDI,Petrol,138,184,13.2,2899,136,175.43,70.71,55.75,0.383864447
AUDI,Petrol,123,147,13.2,2844,132,175.43,70.71,55.75,0.542450889
AUDI,Petrol,123,147,13.2,2844,132,175.43,70.71,55.75,0.679529897
AUDI,Petrol,123,147,13.2,2844,132,175.43,70.71,55.75,0.198457536
AUDI,Petrol,296,280,14.5,3362,155,175.94,70.71,54.8,0.764382738
AUDI,Petrol,296,280,14.5,3318,155,175.94,70.71,54.8,0.964985137
AUDI,Petrol,138,184,13.2,2899,136,175.43,70.71,55.75,0.810533088
AUDI,Petrol,177,184,13.2,3020,146,175.43,70.71,55.75,0.99312214
AUDI,Petrol,177,184,13.2,3020,146,175.43,70.71,55.75,0.018066536
AUDI,Petrol,177,184,13.2,3020,146,175.43,70.71,55.75,0.159737088
AUDI,Petrol,138,184,13.2,2921,135,175.43,70.71,55.75,0.865987411
AUDI,Petrol,138,184,13.2,2899,136,175.43,70.71,55.75,0.782593665
AUDI,Petrol,138,184,13.2,2921,135,175.43,70.71,55.75,0.91827867
AUDI,Petrol,123,147,13.2,2888,132,175.43,70.71,55.75,0.753838001
AUDI,Petrol,148,184,13.2,2899,139,175.43,70.71,55.75,0.021961596
AUDI,Petrol,148,184,13.2,2921,139,175.43,70.71,55.75,0.851437081
AUDI,Petrol,148,184,13.2,2899,139,175.43,70.71,55.75,0.612860626
AUDI,Petrol,148,184,13.2,2899,139,175.43,70.71,55.75,0.161019709
AUDI,Petrol,148,184,13.2,2921,139,175.43,70.71,55.75,0.207719614
AUDI,Petrol,123,147,13.2,2888,132,175.43,70.71,55.75,0.108635166
AUDI,Petrol,123,147,13.2,2888,132,175.43,70.71,55.75,0.16292633
AUDI,Petrol,148,184,13.2,2921,139,175.43,70.71,55.75,0.388855962
AUDI,Diesel,148,236,13.2,3064,137,175.43,70.71,55.75,0.393851742
AUDI,Diesel,148,236,13.2,3064,137,175.43,70.71,55.75,0.870836786
AUDI,Diesel,148,236,13.2,3064,137,175.43,70.71,55.75,0.947868223
AUDI,Diesel,148,250,13.2,3252,137,175.43,70.71,55.75,0.285952398
AUDI,Diesel,148,250,13.2,3075,139,175.43,70.71,55.75,0.699201933
AUDI,Diesel,148,250,13.2,3075,139,175.43,70.71,55.75,0.858729357
AUDI,Diesel,148,250,13.2,3075,139,175.43,70.71,55.75,0.745750161
AUDI,Diesel,181,280,13.2,3075,150,175.43,70.71,55.75,0.85184861
AUDI,Diesel,181,280,13.2,3075,150,175.43,70.71,55.75,0.090675391
AUDI,Diesel,181,280,13.2,3075,150,175.43,70.71,55.75,0.002194036
AUDI,Diesel,181,280,13.2,3318,147,175.43,70.71,55.75,0.434731473
AUDI,Diesel,181,280,13.2,3318,147,175.43,70.71,55.75,0.766963627
AUDI,Diesel,148,250,13.2,3252,137,175.43,70.71,55.75,0.05638895
AUDI,Diesel,148,250,13.2,3252,137,175.43,70.71,55.75,0.531646202
AUDI,Diesel,109,184,13.2,2965,126,175.43,70.71,55.75,0.559853239
AUDI,Diesel,109,184,13.2,2965,126,175.43,70.71,55.75,0.417351556
AUDI,Diesel,109,184,13.2,2965,126,175.43,70.71,55.75,0.414618342
AUDI,Diesel,109,184,13.2,3009,126,175.43,70.71,55.75,0.25123428
AUDI,Diesel,109,184,13.2,3009,126,175.43,70.71,55.75,0.943144714
AUDI,Diesel,109,184,13.2,3009,126,175.43,70.71,55.75,0.215018911
AUDI,Diesel,148,250,13.2,3064,139,175.43,70.71,55.75,0.53700862
